国家,省,市,区,行政区划代码,经度,纬度
中国,海南省,省直辖县级行政区划,陵水黎族自治县,469028,110.349400,20.017400
中国,海南省,省直辖县级行政区划,保亭黎族苗族自治县,469029,110.349400,20.017400
中国,海南省,省直辖县级行政区划,琼中黎族苗族自治县,469030,110.349400,20.017400
中国,重庆市,市辖区,万州区,500101,106.551600,29.563000
中国,重庆市,市辖区,涪陵区,500102,106.551600,29.563000
中国,重庆市,市辖区,渝中区,500103,106.551600,29.563000
中国,重庆市,市辖区,大渡口区,500104,106.551600,29.563000
中国,重庆市,市辖区,江北区,500105,106.551600,29.563000
中国,重庆市,市辖区,沙坪坝区,500106,106.551600,29.563000
中国,重庆市,市辖区,九龙坡区,500107,106.551600,29.563000
中国,重庆市,市辖区,南岸区,500108,106.551600,29.563000
中国,重庆市,市辖区,北碚区,500109,106.551600,29.563000
中国,重庆市,市辖区,綦江区,500110,106.551600,29.563000
中国,重庆市,市辖区,大足区,500111,106.551600,29.563000
中国,重庆市,市辖区,渝北区,500112,106.551600,29.563000
中国,重庆市,市辖区,巴南区,500113,106.551600,29.563000
中国,重庆市,市辖区,黔江区,500114,106.551600,29.563000
中国,重庆市,市辖区,长寿区,500115,106.551600,29.563000
中国,重庆市,市辖区,江津区,500116,106.551600,29.563000
中国,重庆市,市辖区,合川区,500117,106.551600,29.563000
中国,重庆市,市辖区,永川区,500118,106.551600,29.563000
中国,重庆市,市辖区,南川区,500119,106.551600,29.563000
中国,重庆市,市辖区,璧山区,500120,106.551600,29.563000
中国,重庆市,市辖区,铜梁区,500151,106.551600,29.563000
中国,重庆市,市辖区,潼南区,500152,106.551600,29.563000
中国,重庆市,市辖区,荣昌区,500153,106.551600,29.563000
中国,重庆市,市辖区,开州区,500154,106.551600,29.563000
中国,重庆市,市辖区,梁平区,500155,106.551600,29.563000
中国,重庆市,市辖区,武隆区,500156,106.551600,29.563000
中国,重庆市,县,城口县,500229,108.089500,30.468300
中国,重庆市,县,丰都县,500230,108.089500,30.468300
中国,重庆市,县,垫江县,500231,108.089500,30.468300
中国,重庆市,县,忠县,500233,108.089500,30.468300
中国,重庆市,县,云阳县,500235,108.089500,30.468300
中国,重庆市,县,奉节县,500236,108.089500,30.468300
中国,重庆市,县,巫山县,500237,108.089500,30.468300
中国,重庆市,县,巫溪县,500238,108.089500,30.468300
中国,重庆市,县,石柱土家族自治县,500240,108.089500,30.468300
中国,重庆市,县,秀山土家族苗族自治县,500241,108.089500,30.468300
中国,重庆市,县,酉阳土家族苗族自治县,500242,108.089500,30.468300
中国,重庆市,县,彭水苗族土家族自治县,500243,108.089500,30.468300
中国,四川省,成都市,锦江区,510104,104.065900,30.572800
中国,四川省,成都市,青羊区,510105,104.065900,30.572800
中国,四川省,成都市,金牛区,510106,104.065900,30.572800
中国,四川省,成都市,武侯区,510107,104.065900,30.572800
中国,四川省,成都市,成华区,510108,104.065900,30.572800
中国,四川省,成都市,龙泉驿区,510112,104.065900,30.572800
中国,四川省,成都市,青白江区,510113,104.065900,30.572800
中国,四川省,成都市,新都区,510114,104.065900,30.572800
中国,四川省,成都市,温江区,510115,104.065900,30.572800
中国,四川省,成都市,双流区,510116,104.065900,30.572800
中国,四川省,成都市,郫都区,510117,104.065900,30.572800
中国,四川省,成都市,新津区,510118,104.065900,30.572800
中国,四川省,成都市,金堂县,510121,104.065900,30.572800
中国,四川省,成都市,大邑县,510129,104.065900,30.572800
中国,四川省,成都市,蒲江县,510131,104.065900,30.572800
中国,四川省,成都市,都江堰市,510181,104.065900,30.572800
中国,四川省,成都市,彭州市,510182,104.065900,30.572800
